sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
322;DHT22;148;51.480;7.208;2025-05-31T11:17:08;26.30;57.60
322;DHT22;148;51.480;7.208;2025-05-31T11:19:34;26.60;58.30
322;DHT22;148;51.480;7.208;2025-05-31T11:22:00;27.10;58.60
322;DHT22;148;51.480;7.208;2025-05-31T11:24:27;27.70;59.50
322;DHT22;148;51.480;7.208;2025-05-31T11:26:53;28.00;60.20
322;DHT22;148;51.480;7.208;2025-05-31T11:29:18;28.30;60.50
322;DHT22;148;51.480;7.208;2025-05-31T11:31:44;28.50;60.70
322;DHT22;148;51.480;7.208;2025-05-31T11:34:11;28.70;60.70
322;DHT22;148;51.480;7.208;2025-05-31T11:36:37;28.70;60.80
322;DHT22;148;51.480;7.208;2025-05-31T11:39:02;28.70;61.00
322;DHT22;148;51.480;7.208;2025-05-31T11:41:28;28.80;60.90
322;DHT22;148;51.480;7.208;2025-05-31T11:43:53;28.70;61.20
322;DHT22;148;51.480;7.208;2025-05-31T11:46:19;28.90;61.20
322;DHT22;148;51.480;7.208;2025-05-31T11:48:45;28.80;61.00
322;DHT22;148;51.480;7.208;2025-05-31T11:51:10;28.80;61.10
322;DHT22;148;51.480;7.208;2025-05-31T11:53:36;28.90;61.10
322;DHT22;148;51.480;7.208;2025-05-31T11:56:01;28.90;61.10
322;DHT22;148;51.480;7.208;2025-05-31T11:58:27;28.80;60.90
322;DHT22;148;51.480;7.208;2025-05-31T12:00:52;28.80;60.90
322;DHT22;148;51.480;7.208;2025-05-31T12:03:18;28.70;61.30
322;DHT22;148;51.480;7.208;2025-05-31T12:05:44;28.90;61.30
322;DHT22;148;51.480;7.208;2025-05-31T15:10:43;27.50;63.50
322;DHT22;148;51.480;7.208;2025-05-31T15:13:09;28.00;63.40
322;DHT22;148;51.480;7.208;2025-05-31T15:15:34;28.60;61.20
322;DHT22;148;51.480;7.208;2025-05-31T15:18:00;29.00;59.30
322;DHT22;148;51.480;7.208;2025-05-31T15:20:25;29.20;58.60
322;DHT22;148;51.480;7.208;2025-05-31T15:22:51;29.20;58.30
322;DHT22;148;51.480;7.208;2025-05-31T15:25:16;29.40;58.20
322;DHT22;148;51.480;7.208;2025-05-31T15:27:42;29.40;58.60
322;DHT22;148;51.480;7.208;2025-05-31T15:30:07;29.10;56.90
322;DHT22;148;51.480;7.208;2025-05-31T15:32:33;28.80;56.40
322;DHT22;148;51.480;7.208;2025-05-31T15:34:58;28.60;55.50
322;DHT22;148;51.480;7.208;2025-05-31T15:37:24;28.30;55.70
322;DHT22;148;51.480;7.208;2025-05-31T15:39:49;28.20;56.40
322;DHT22;148;51.480;7.208;2025-05-31T15:42:18;28.10;56.50
322;DHT22;148;51.480;7.208;2025-05-31T15:44:44;28.00;55.90
322;DHT22;148;51.480;7.208;2025-05-31T15:47:10;27.90;56.00
322;DHT22;148;51.480;7.208;2025-05-31T15:49:35;27.90;55.20
322;DHT22;148;51.480;7.208;2025-05-31T15:52:01;27.90;55.40
322;DHT22;148;51.480;7.208;2025-05-31T15:54:26;27.80;56.10
322;DHT22;148;51.480;7.208;2025-05-31T15:56:52;27.80;57.20
322;DHT22;148;51.480;7.208;2025-05-31T15:59:17;27.80;57.60
322;DHT22;148;51.480;7.208;2025-05-31T16:01:43;27.80;58.90
322;DHT22;148;51.480;7.208;2025-05-31T16:04:08;27.70;59.90
322;DHT22;148;51.480;7.208;2025-05-31T16:06:34;27.70;60.30
322;DHT22;148;51.480;7.208;2025-05-31T16:08:59;27.80;60.20
322;DHT22;148;51.480;7.208;2025-05-31T16:11:25;27.90;60.10
322;DHT22;148;51.480;7.208;2025-05-31T16:13:51;27.80;60.00
322;DHT22;148;51.480;7.208;2025-05-31T16:16:16;27.70;59.70
322;DHT22;148;51.480;7.208;2025-05-31T16:18:42;27.90;59.70
322;DHT22;148;51.480;7.208;2025-05-31T16:21:07;28.10;59.00
