sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
322;DHT22;148;51.480;7.208;2025-05-30T00:01:09;19.50;19.30
322;DHT22;148;51.480;7.208;2025-05-30T00:03:34;19.60;18.20
322;DHT22;148;51.480;7.208;2025-05-30T00:06:00;19.60;19.10
322;DHT22;148;51.480;7.208;2025-05-30T00:08:25;19.70;20.30
322;DHT22;148;51.480;7.208;2025-05-30T00:10:51;19.60;20.50
322;DHT22;148;51.480;7.208;2025-05-30T00:13:17;19.60;20.10
322;DHT22;148;51.480;7.208;2025-05-30T00:15:42;19.60;19.80
322;DHT22;148;51.480;7.208;2025-05-30T00:18:08;19.60;20.90
322;DHT22;148;51.480;7.208;2025-05-30T00:20:33;19.60;22.10
322;DHT22;148;51.480;7.208;2025-05-30T00:22:59;19.60;20.10
322;DHT22;148;51.480;7.208;2025-05-30T00:25:24;19.50;21.40
322;DHT22;148;51.480;7.208;2025-05-30T00:27:50;19.50;19.80
322;DHT22;148;51.480;7.208;2025-05-30T00:30:15;19.40;18.70
322;DHT22;148;51.480;7.208;2025-05-30T00:32:41;19.40;16.70
322;DHT22;148;51.480;7.208;2025-05-30T00:35:06;19.30;17.70
322;DHT22;148;51.480;7.208;2025-05-30T00:37:32;19.30;16.20
322;DHT22;148;51.480;7.208;2025-05-30T00:39:57;19.30;12.50
322;DHT22;148;51.480;7.208;2025-05-30T00:42:23;19.30;15.00
322;DHT22;148;51.480;7.208;2025-05-30T00:44:48;19.20;12.60
322;DHT22;148;51.480;7.208;2025-05-30T00:47:14;19.30;14.30
322;DHT22;148;51.480;7.208;2025-05-30T00:49:39;19.20;13.10
322;DHT22;148;51.480;7.208;2025-05-30T00:52:05;19.20;14.10
322;DHT22;148;51.480;7.208;2025-05-30T00:54:31;19.20;14.00
322;DHT22;148;51.480;7.208;2025-05-30T00:56:56;19.10;10.70
322;DHT22;148;51.480;7.208;2025-05-30T00:59:22;19.20;9.70
322;DHT22;148;51.480;7.208;2025-05-30T01:01:47;19.20;11.30
322;DHT22;148;51.480;7.208;2025-05-30T01:04:13;19.20;10.90
322;DHT22;148;51.480;7.208;2025-05-30T01:06:39;19.20;13.60
322;DHT22;148;51.480;7.208;2025-05-30T01:09:05;19.20;12.50
322;DHT22;148;51.480;7.208;2025-05-30T01:11:31;19.20;12.00
322;DHT22;148;51.480;7.208;2025-05-30T01:13:56;19.20;12.90
322;DHT22;148;51.480;7.208;2025-05-30T01:16:22;19.10;10.00
322;DHT22;148;51.480;7.208;2025-05-30T01:18:47;19.30;11.70
322;DHT22;148;51.480;7.208;2025-05-30T01:21:13;19.30;13.30
322;DHT22;148;51.480;7.208;2025-05-30T01:23:39;19.30;13.90
322;DHT22;148;51.480;7.208;2025-05-30T01:26:04;19.30;14.80
322;DHT22;148;51.480;7.208;2025-05-30T01:28:31;19.30;15.30
322;DHT22;148;51.480;7.208;2025-05-30T01:30:57;19.20;14.60
322;DHT22;148;51.480;7.208;2025-05-30T12:57:05;29.30;54.80
322;DHT22;148;51.480;7.208;2025-05-30T12:59:31;30.00;53.60
322;DHT22;148;51.480;7.208;2025-05-30T13:01:56;31.40;50.20
322;DHT22;148;51.480;7.208;2025-05-30T13:04:22;32.10;47.40
322;DHT22;148;51.480;7.208;2025-05-30T13:06:48;32.70;45.00
322;DHT22;148;51.480;7.208;2025-05-30T13:09:14;33.20;44.30
322;DHT22;148;51.480;7.208;2025-05-30T13:11:40;33.80;42.80
322;DHT22;148;51.480;7.208;2025-05-30T13:14:05;33.80;42.20
322;DHT22;148;51.480;7.208;2025-05-30T13:16:31;34.30;41.60
322;DHT22;148;51.480;7.208;2025-05-30T13:18:56;34.70;40.40
322;DHT22;148;51.480;7.208;2025-05-30T13:21:22;34.60;39.00
322;DHT22;148;51.480;7.208;2025-05-30T13:23:47;33.30;41.50
322;DHT22;148;51.480;7.208;2025-05-30T13:26:13;32.00;42.70
322;DHT22;148;51.480;7.208;2025-05-30T13:28:38;31.50;45.00
322;DHT22;148;51.480;7.208;2025-05-30T13:31:04;31.80;44.50
322;DHT22;148;51.480;7.208;2025-05-30T13:33:30;32.10;44.20
322;DHT22;148;51.480;7.208;2025-05-30T13:35:55;32.80;43.40
322;DHT22;148;51.480;7.208;2025-05-30T13:38:21;33.00;41.10
322;DHT22;148;51.480;7.208;2025-05-30T13:40:46;32.70;42.70
322;DHT22;148;51.480;7.208;2025-05-30T13:43:12;33.40;41.60
322;DHT22;148;51.480;7.208;2025-05-30T13:45:40;33.90;41.00
322;DHT22;148;51.480;7.208;2025-05-30T13:48:05;34.40;39.90
322;DHT22;148;51.480;7.208;2025-05-30T13:50:31;34.40;39.30
322;DHT22;148;51.480;7.208;2025-05-30T13:52:56;33.70;39.90
322;DHT22;148;51.480;7.208;2025-05-30T13:55:22;33.80;40.80
322;DHT22;148;51.480;7.208;2025-05-30T13:57:47;34.20;40.20
322;DHT22;148;51.480;7.208;2025-05-30T14:00:13;33.90;40.20
322;DHT22;148;51.480;7.208;2025-05-30T14:02:39;33.70;40.50
322;DHT22;148;51.480;7.208;2025-05-30T14:05:07;34.20;39.90
322;DHT22;148;51.480;7.208;2025-05-30T14:07:33;34.80;38.70
322;DHT22;148;51.480;7.208;2025-05-30T14:10:02;35.20;37.20
322;DHT22;148;51.480;7.208;2025-05-30T14:12:27;34.60;38.50
322;DHT22;148;51.480;7.208;2025-05-30T14:14:53;34.80;38.40
322;DHT22;148;51.480;7.208;2025-05-30T14:17:18;34.60;38.90
322;DHT22;148;51.480;7.208;2025-05-30T14:19:44;35.10;37.80
322;DHT22;148;51.480;7.208;2025-05-30T14:22:09;34.70;37.90
322;DHT22;148;51.480;7.208;2025-05-30T14:24:35;34.00;39.60
322;DHT22;148;51.480;7.208;2025-05-30T14:27:01;33.60;40.70
322;DHT22;148;51.480;7.208;2025-05-30T14:29:27;34.20;40.00
322;DHT22;148;51.480;7.208;2025-05-30T14:31:53;34.70;39.40
322;DHT22;148;51.480;7.208;2025-05-30T14:34:19;34.90;38.70
322;DHT22;148;51.480;7.208;2025-05-30T14:36:44;35.10;38.00
322;DHT22;148;51.480;7.208;2025-05-30T14:39:11;35.50;38.10
322;DHT22;148;51.480;7.208;2025-05-30T14:41:36;35.50;37.90
322;DHT22;148;51.480;7.208;2025-05-30T14:44:02;35.60;37.40
322;DHT22;148;51.480;7.208;2025-05-30T14:46:30;36.10;37.10
322;DHT22;148;51.480;7.208;2025-05-30T14:48:55;35.90;36.70
322;DHT22;148;51.480;7.208;2025-05-30T14:51:21;35.70;37.00
322;DHT22;148;51.480;7.208;2025-05-30T14:53:47;34.90;38.00
322;DHT22;148;51.480;7.208;2025-05-30T14:56:12;34.10;39.60
322;DHT22;148;51.480;7.208;2025-05-30T14:58:38;33.50;40.10
322;DHT22;148;51.480;7.208;2025-05-30T16:12:05;26.90;57.20
322;DHT22;148;51.480;7.208;2025-05-30T16:14:31;27.10;57.30
322;DHT22;148;51.480;7.208;2025-05-30T16:16:57;27.30;55.90
322;DHT22;148;51.480;7.208;2025-05-30T16:19:22;27.50;55.10
