sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2023-11-09T13:50:56;7.00;;;3.77;;
321;SDS011;148;51.480;7.208;2023-11-09T13:53:23;15.67;;;4.20;;
321;SDS011;148;51.480;7.208;2023-11-09T13:56:09;9.90;;;3.60;;
321;SDS011;148;51.480;7.208;2023-11-09T13:58:35;12.40;;;3.27;;
321;SDS011;148;51.480;7.208;2023-11-09T14:01:02;16.33;;;3.60;;
321;SDS011;148;51.480;7.208;2023-11-09T14:03:31;13.30;;;4.43;;
321;SDS011;148;51.480;7.208;2023-11-09T14:06:00;10.70;;;3.60;;
321;SDS011;148;51.480;7.208;2023-11-09T14:08:25;13.57;;;4.30;;
321;SDS011;148;51.480;7.208;2023-11-09T14:10:52;10.33;;;3.90;;
321;SDS011;148;51.480;7.208;2023-11-09T14:13:18;13.13;;;3.80;;
321;SDS011;148;51.480;7.208;2023-11-09T14:15:54;12.40;;;4.80;;
321;SDS011;148;51.480;7.208;2023-11-09T14:18:34;15.27;;;4.40;;
321;SDS011;148;51.480;7.208;2023-11-09T14:21:21;10.90;;;3.47;;
321;SDS011;148;51.480;7.208;2023-11-09T14:26:23;6.95;;;2.90;;
321;SDS011;148;51.480;7.208;2023-11-09T14:28:55;13.10;;;3.70;;
321;SDS011;148;51.480;7.208;2023-11-09T14:31:31;10.55;;;3.90;;
321;SDS011;148;51.480;7.208;2023-11-09T14:34:08;19.85;;;3.95;;
321;SDS011;148;51.480;7.208;2023-11-09T14:36:39;15.50;;;3.27;;
321;SDS011;148;51.480;7.208;2023-11-09T14:39:14;19.23;;;4.37;;
321;SDS011;148;51.480;7.208;2023-11-09T14:41:57;9.97;;;3.33;;
321;SDS011;148;51.480;7.208;2023-11-09T14:44:31;14.40;;;4.90;;
321;SDS011;148;51.480;7.208;2023-11-09T14:46:58;15.60;;;3.97;;
321;SDS011;148;51.480;7.208;2023-11-09T14:49:24;17.37;;;4.63;;
321;SDS011;148;51.480;7.208;2023-11-09T14:51:52;23.33;;;5.77;;
321;SDS011;148;51.480;7.208;2023-11-09T14:54:21;18.70;;;4.00;;
321;SDS011;148;51.480;7.208;2023-11-09T14:56:56;13.67;;;3.97;;
321;SDS011;148;51.480;7.208;2023-11-09T16:30:33;15.30;;;3.80;;
321;SDS011;148;51.480;7.208;2023-11-09T16:33:02;13.00;;;4.10;;
321;SDS011;148;51.480;7.208;2023-11-09T16:35:29;14.10;;;3.60;;
321;SDS011;148;51.480;7.208;2023-11-09T17:54:39;16.95;;;7.05;;
321;SDS011;148;51.480;7.208;2023-11-09T17:57:04;9.50;;;3.37;;
321;SDS011;148;51.480;7.208;2023-11-09T17:59:31;10.87;;;3.83;;
321;SDS011;148;51.480;7.208;2023-11-09T18:01:56;9.97;;;3.53;;
321;SDS011;148;51.480;7.208;2023-11-09T18:04:22;14.93;;;4.10;;
321;SDS011;148;51.480;7.208;2023-11-09T18:06:50;12.17;;;4.00;;
321;SDS011;148;51.480;7.208;2023-11-09T18:09:16;11.20;;;3.53;;
321;SDS011;148;51.480;7.208;2023-11-09T18:11:42;14.30;;;5.90;;
321;SDS011;148;51.480;7.208;2023-11-09T18:14:08;7.60;;;3.50;;
321;SDS011;148;51.480;7.208;2023-11-09T18:16:35;12.27;;;3.10;;
321;SDS011;148;51.480;7.208;2023-11-09T18:19:01;17.80;;;3.70;;
321;SDS011;148;51.480;7.208;2023-11-09T18:21:28;9.03;;;3.13;;
321;SDS011;148;51.480;7.208;2023-11-09T18:23:57;10.27;;;3.47;;
321;SDS011;148;51.480;7.208;2023-11-09T18:26:23;13.97;;;4.03;;
