sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
322;DHT22;148;51.480;7.208;2025-06-11T08:51:17;16.60;64.00
322;DHT22;148;51.480;7.208;2025-06-11T08:53:42;16.90;63.80
322;DHT22;148;51.480;7.208;2025-06-11T08:56:08;17.30;64.20
322;DHT22;148;51.480;7.208;2025-06-11T08:58:35;17.70;64.30
322;DHT22;148;51.480;7.208;2025-06-11T09:01:03;18.00;64.50
322;DHT22;148;51.480;7.208;2025-06-11T09:03:32;18.20;64.50
322;DHT22;148;51.480;7.208;2025-06-11T09:05:57;18.50;64.30
322;DHT22;148;51.480;7.208;2025-06-11T09:08:23;18.60;63.90
322;DHT22;148;51.480;7.208;2025-06-11T09:10:49;18.80;63.90
322;DHT22;148;51.480;7.208;2025-06-11T09:13:14;19.00;63.70
322;DHT22;148;51.480;7.208;2025-06-11T09:15:41;19.20;63.90
322;DHT22;148;51.480;7.208;2025-06-11T09:18:07;19.30;63.80
322;DHT22;148;51.480;7.208;2025-06-11T09:20:32;19.40;63.00
322;DHT22;148;51.480;7.208;2025-06-11T09:22:58;19.40;62.90
322;DHT22;148;51.480;7.208;2025-06-11T09:25:25;19.50;62.60
322;DHT22;148;51.480;7.208;2025-06-11T09:27:51;19.40;62.60
322;DHT22;148;51.480;7.208;2025-06-11T09:30:32;19.50;62.60
322;DHT22;148;51.480;7.208;2025-06-11T09:32:58;19.60;62.70
322;DHT22;148;51.480;7.208;2025-06-11T09:35:23;19.70;62.80
322;DHT22;148;51.480;7.208;2025-06-11T09:37:49;19.40;61.90
322;DHT22;148;51.480;7.208;2025-06-11T09:40:15;19.30;62.30
322;DHT22;148;51.480;7.208;2025-06-11T09:42:41;19.40;61.90
322;DHT22;148;51.480;7.208;2025-06-11T09:45:07;19.30;62.50
322;DHT22;148;51.480;7.208;2025-06-11T09:47:33;19.50;61.10
322;DHT22;148;51.480;7.208;2025-06-11T09:49:59;19.70;61.10
322;DHT22;148;51.480;7.208;2025-06-11T09:52:26;19.90;60.80
322;DHT22;148;51.480;7.208;2025-06-11T09:54:52;20.10;60.00
322;DHT22;148;51.480;7.208;2025-06-11T09:57:17;20.20;60.50
322;DHT22;148;51.480;7.208;2025-06-11T09:59:45;20.10;60.80
322;DHT22;148;51.480;7.208;2025-06-11T10:02:11;20.00;61.10
322;DHT22;148;51.480;7.208;2025-06-11T10:04:36;20.10;60.90
322;DHT22;148;51.480;7.208;2025-06-11T11:19:56;19.20;63.40
322;DHT22;148;51.480;7.208;2025-06-11T11:22:21;19.60;63.00
322;DHT22;148;51.480;7.208;2025-06-11T11:24:47;19.60;61.40
322;DHT22;148;51.480;7.208;2025-06-11T11:27:12;19.80;61.20
322;DHT22;148;51.480;7.208;2025-06-11T11:29:38;20.10;60.50
322;DHT22;148;51.480;7.208;2025-06-11T11:32:04;20.40;60.20
322;DHT22;148;51.480;7.208;2025-06-11T11:34:30;20.70;59.30
322;DHT22;148;51.480;7.208;2025-06-11T11:36:58;21.00;59.50
322;DHT22;148;51.480;7.208;2025-06-11T11:39:23;21.30;57.50
322;DHT22;148;51.480;7.208;2025-06-11T11:41:49;21.00;58.00
322;DHT22;148;51.480;7.208;2025-06-11T11:44:14;20.60;59.30
322;DHT22;148;51.480;7.208;2025-06-11T11:46:40;20.70;59.30
322;DHT22;148;51.480;7.208;2025-06-11T11:49:05;21.00;58.40
322;DHT22;148;51.480;7.208;2025-06-11T11:51:31;21.20;58.40
322;DHT22;148;51.480;7.208;2025-06-11T11:53:57;21.30;58.00
322;DHT22;148;51.480;7.208;2025-06-11T11:56:22;21.30;57.90
322;DHT22;148;51.480;7.208;2025-06-11T11:58:48;21.40;57.20
322;DHT22;148;51.480;7.208;2025-06-11T12:01:15;21.70;56.80
322;DHT22;148;51.480;7.208;2025-06-11T12:03:41;21.80;56.80
322;DHT22;148;51.480;7.208;2025-06-11T12:06:07;22.20;55.30
322;DHT22;148;51.480;7.208;2025-06-11T12:08:39;22.90;54.00
322;DHT22;148;51.480;7.208;2025-06-11T16:25:31;23.00;50.40
322;DHT22;148;51.480;7.208;2025-06-11T16:27:56;23.30;50.50
322;DHT22;148;51.480;7.208;2025-06-11T16:30:22;23.80;49.70
322;DHT22;148;51.480;7.208;2025-06-11T16:32:47;24.20;49.00
322;DHT22;148;51.480;7.208;2025-06-11T16:35:13;24.40;48.40
322;DHT22;148;51.480;7.208;2025-06-11T16:37:39;24.70;47.40
322;DHT22;148;51.480;7.208;2025-06-11T16:40:09;24.90;46.50
322;DHT22;148;51.480;7.208;2025-06-11T16:42:36;24.90;46.30
322;DHT22;148;51.480;7.208;2025-06-11T16:45:02;24.90;46.10
322;DHT22;148;51.480;7.208;2025-06-11T16:47:29;25.00;46.60
322;DHT22;148;51.480;7.208;2025-06-11T16:49:55;24.70;47.50
322;DHT22;148;51.480;7.208;2025-06-11T16:52:21;24.50;47.70
322;DHT22;148;51.480;7.208;2025-06-11T16:54:46;24.10;48.70
322;DHT22;148;51.480;7.208;2025-06-11T16:57:12;24.20;48.80
322;DHT22;148;51.480;7.208;2025-06-11T16:59:38;24.10;48.90
322;DHT22;148;51.480;7.208;2025-06-11T17:02:04;23.90;49.20
322;DHT22;148;51.480;7.208;2025-06-11T17:04:29;24.10;48.70
322;DHT22;148;51.480;7.208;2025-06-11T17:06:55;24.00;48.80
322;DHT22;148;51.480;7.208;2025-06-11T17:09:20;23.90;49.10
322;DHT22;148;51.480;7.208;2025-06-11T17:11:48;23.90;49.00
322;DHT22;148;51.480;7.208;2025-06-11T17:14:14;23.80;49.40
322;DHT22;148;51.480;7.208;2025-06-11T17:16:40;23.90;49.40
322;DHT22;148;51.480;7.208;2025-06-11T17:19:06;24.00;48.90
322;DHT22;148;51.480;7.208;2025-06-11T17:21:32;24.20;48.40
322;DHT22;148;51.480;7.208;2025-06-11T17:23:58;24.20;48.00
322;DHT22;148;51.480;7.208;2025-06-11T17:26:31;24.10;48.00
322;DHT22;148;51.480;7.208;2025-06-11T17:28:57;23.70;48.60
322;DHT22;148;51.480;7.208;2025-06-11T17:31:23;23.70;48.90
322;DHT22;148;51.480;7.208;2025-06-11T17:33:50;23.70;49.00
322;DHT22;148;51.480;7.208;2025-06-11T17:36:24;23.50;49.70
322;DHT22;148;51.480;7.208;2025-06-11T17:38:51;23.50;49.30
322;DHT22;148;51.480;7.208;2025-06-11T17:41:17;23.70;49.10
322;DHT22;148;51.480;7.208;2025-06-11T17:43:42;23.60;49.50
322;DHT22;148;51.480;7.208;2025-06-11T17:46:08;23.20;50.50
322;DHT22;148;51.480;7.208;2025-06-11T17:48:34;23.20;50.30
322;DHT22;148;51.480;7.208;2025-06-11T17:51:05;23.30;50.00
322;DHT22;148;51.480;7.208;2025-06-11T17:53:32;23.50;49.70
322;DHT22;148;51.480;7.208;2025-06-11T17:55:58;23.40;49.60
322;DHT22;148;51.480;7.208;2025-06-11T17:58:24;23.30;50.00
322;DHT22;148;51.480;7.208;2025-06-11T18:00:50;23.30;50.30
322;DHT22;148;51.480;7.208;2025-06-11T18:03:18;23.00;51.00
322;DHT22;148;51.480;7.208;2025-06-11T18:05:44;22.80;51.60
322;DHT22;148;51.480;7.208;2025-06-11T18:08:09;22.80;51.70
322;DHT22;148;51.480;7.208;2025-06-11T18:10:39;22.70;51.80
