sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2023-09-05T14:05:25;3.50;;;2.25;;
321;SDS011;148;51.480;7.208;2023-09-05T14:10:16;3.70;;;2.30;;
321;SDS011;148;51.480;7.208;2023-09-05T14:12:41;4.50;;;2.70;;
321;SDS011;148;51.480;7.208;2023-09-05T14:19:59;7.80;;;2.70;;
321;SDS011;148;51.480;7.208;2023-09-05T14:22:24;3.80;;;2.75;;
321;SDS011;148;51.480;7.208;2023-09-05T16:29:01;3.20;;;2.90;;
321;SDS011;148;51.480;7.208;2023-09-05T16:41:13;5.55;;;3.40;;
321;SDS011;148;51.480;7.208;2023-09-05T16:43:41;9.13;;;3.47;;
321;SDS011;148;51.480;7.208;2023-09-05T16:51:11;5.23;;;3.33;;
321;SDS011;148;51.480;7.208;2023-09-05T16:53:43;8.00;;;4.00;;
321;SDS011;148;51.480;7.208;2023-09-05T16:56:10;4.80;;;2.90;;
321;SDS011;148;51.480;7.208;2023-09-05T17:08:23;3.97;;;2.90;;
321;SDS011;148;51.480;7.208;2023-09-05T17:10:49;5.00;;;3.50;;
321;SDS011;148;51.480;7.208;2023-09-05T17:15:40;5.83;;;4.00;;
321;SDS011;148;51.480;7.208;2023-09-05T17:18:09;6.03;;;3.77;;
321;SDS011;148;51.480;7.208;2023-09-05T17:20:35;5.33;;;4.23;;
321;SDS011;148;51.480;7.208;2023-09-05T17:23:01;7.90;;;3.77;;
321;SDS011;148;51.480;7.208;2023-09-05T17:25:27;6.60;;;3.90;;
321;SDS011;148;51.480;7.208;2023-09-05T17:27:53;5.00;;;3.60;;
321;SDS011;148;51.480;7.208;2023-09-05T17:30:18;7.47;;;3.80;;
321;SDS011;148;51.480;7.208;2023-09-05T17:32:44;5.63;;;3.97;;
321;SDS011;148;51.480;7.208;2023-09-05T17:35:11;5.40;;;3.90;;
321;SDS011;148;51.480;7.208;2023-09-05T17:37:36;7.33;;;3.77;;
321;SDS011;148;51.480;7.208;2023-09-05T17:40:06;4.80;;;3.47;;
321;SDS011;148;51.480;7.208;2023-09-05T17:42:32;7.10;;;4.10;;
321;SDS011;148;51.480;7.208;2023-09-05T17:45:00;11.93;;;3.87;;
321;SDS011;148;51.480;7.208;2023-09-05T17:47:26;5.30;;;3.63;;
321;SDS011;148;51.480;7.208;2023-09-05T17:49:52;6.63;;;3.83;;
321;SDS011;148;51.480;7.208;2023-09-05T17:52:17;9.17;;;4.60;;
321;SDS011;148;51.480;7.208;2023-09-05T17:54:43;6.70;;;3.90;;
321;SDS011;148;51.480;7.208;2023-09-05T17:57:08;7.50;;;4.00;;
321;SDS011;148;51.480;7.208;2023-09-05T17:59:34;5.30;;;3.97;;
321;SDS011;148;51.480;7.208;2023-09-05T18:02:00;8.90;;;4.40;;
321;SDS011;148;51.480;7.208;2023-09-05T18:04:25;6.50;;;3.93;;
321;SDS011;148;51.480;7.208;2023-09-05T18:06:51;11.03;;;4.47;;
321;SDS011;148;51.480;7.208;2023-09-05T18:09:18;7.93;;;4.60;;
321;SDS011;148;51.480;7.208;2023-09-05T18:11:43;20.13;;;5.30;;
321;SDS011;148;51.480;7.208;2023-09-05T18:14:09;6.03;;;4.40;;
321;SDS011;148;51.480;7.208;2023-09-05T18:16:42;7.23;;;4.33;;
321;SDS011;148;51.480;7.208;2023-09-05T18:19:09;12.37;;;4.70;;
321;SDS011;148;51.480;7.208;2023-09-05T18:21:34;10.27;;;5.20;;
321;SDS011;148;51.480;7.208;2023-09-05T18:24:01;6.23;;;4.27;;
321;SDS011;148;51.480;7.208;2023-09-05T18:26:27;7.03;;;4.00;;
321;SDS011;148;51.480;7.208;2023-09-05T18:28:53;9.23;;;4.30;;
321;SDS011;148;51.480;7.208;2023-09-05T18:31:19;5.03;;;3.87;;
321;SDS011;148;51.480;7.208;2023-09-05T18:33:46;8.17;;;4.03;;
321;SDS011;148;51.480;7.208;2023-09-05T18:36:12;7.77;;;3.73;;
321;SDS011;148;51.480;7.208;2023-09-05T18:38:38;6.20;;;4.27;;
