sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
322;DHT22;148;51.480;7.208;2023-01-21T00:01:17;2.20;32.90
322;DHT22;148;51.480;7.208;2023-01-21T00:03:43;2.20;31.30
322;DHT22;148;51.480;7.208;2023-01-21T00:06:09;2.10;30.80
322;DHT22;148;51.480;7.208;2023-01-21T00:08:35;2.00;29.10
322;DHT22;148;51.480;7.208;2023-01-21T00:11:11;2.00;28.40
322;DHT22;148;51.480;7.208;2023-01-21T00:13:39;2.10;27.00
322;DHT22;148;51.480;7.208;2023-01-21T00:16:05;2.20;26.90
322;DHT22;148;51.480;7.208;2023-01-21T00:18:31;2.20;27.20
322;DHT22;148;51.480;7.208;2023-01-21T00:20:57;2.20;27.30
322;DHT22;148;51.480;7.208;2023-01-21T00:23:23;2.30;27.30
322;DHT22;148;51.480;7.208;2023-01-21T00:25:48;2.30;28.10
322;DHT22;148;51.480;7.208;2023-01-21T00:28:14;2.30;28.60
322;DHT22;148;51.480;7.208;2023-01-21T00:30:40;2.30;28.20
322;DHT22;148;51.480;7.208;2023-01-21T00:33:06;2.50;29.60
322;DHT22;148;51.480;7.208;2023-01-21T00:35:32;2.30;31.40
322;DHT22;148;51.480;7.208;2023-01-21T00:37:57;2.20;31.50
322;DHT22;148;51.480;7.208;2023-01-21T00:40:23;2.30;29.70
322;DHT22;148;51.480;7.208;2023-01-21T00:42:48;2.10;30.80
322;DHT22;148;51.480;7.208;2023-01-21T00:45:14;2.00;29.80
322;DHT22;148;51.480;7.208;2023-01-21T00:47:40;1.80;29.30
322;DHT22;148;51.480;7.208;2023-01-21T00:50:07;1.90;27.70
322;DHT22;148;51.480;7.208;2023-01-21T00:52:33;1.80;26.70
322;DHT22;148;51.480;7.208;2023-01-21T00:54:58;1.70;26.90
322;DHT22;148;51.480;7.208;2023-01-21T00:57:24;1.80;24.70
322;DHT22;148;51.480;7.208;2023-01-21T00:59:50;1.70;25.90
322;DHT22;148;51.480;7.208;2023-01-21T13:32:47;2.80;8.30
322;DHT22;148;51.480;7.208;2023-01-21T13:40:51;3.40;14.60
322;DHT22;148;51.480;7.208;2023-01-21T13:51:55;3.50;21.80
322;DHT22;148;51.480;7.208;2023-01-21T18:07:52;1.80;26.40
322;DHT22;148;51.480;7.208;2023-01-21T18:10:23;1.90;25.20
322;DHT22;148;51.480;7.208;2023-01-21T18:12:50;2.10;24.80
322;DHT22;148;51.480;7.208;2023-01-21T18:15:16;2.20;26.00
322;DHT22;148;51.480;7.208;2023-01-21T18:17:47;2.30;26.40
322;DHT22;148;51.480;7.208;2023-01-21T18:20:21;2.50;27.90
322;DHT22;148;51.480;7.208;2023-01-21T18:22:48;2.50;30.10
322;DHT22;148;51.480;7.208;2023-01-21T18:25:15;2.60;31.10
322;DHT22;148;51.480;7.208;2023-01-21T18:27:41;2.70;31.70
322;DHT22;148;51.480;7.208;2023-01-21T18:32:39;2.80;33.30
322;DHT22;148;51.480;7.208;2023-01-21T18:35:05;2.90;34.10
322;DHT22;148;51.480;7.208;2023-01-21T18:37:31;3.00;36.40
322;DHT22;148;51.480;7.208;2023-01-21T18:39:57;2.90;37.50
322;DHT22;148;51.480;7.208;2023-01-21T18:42:22;3.00;37.20
322;DHT22;148;51.480;7.208;2023-01-21T18:44:48;3.00;38.00
322;DHT22;148;51.480;7.208;2023-01-21T18:47:15;2.90;38.00
322;DHT22;148;51.480;7.208;2023-01-21T18:49:41;2.90;37.60
