sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2025-06-25T00:00:38;6.53;;;3.93;;
321;SDS011;148;51.480;7.208;2025-06-25T00:03:04;5.77;;;3.50;;
321;SDS011;148;51.480;7.208;2025-06-25T00:05:30;6.90;;;3.90;;
321;SDS011;148;51.480;7.208;2025-06-25T00:07:55;4.30;;;3.40;;
321;SDS011;148;51.480;7.208;2025-06-25T00:10:22;9.50;;;4.17;;
321;SDS011;148;51.480;7.208;2025-06-25T00:12:48;6.53;;;3.63;;
321;SDS011;148;51.480;7.208;2025-06-25T00:15:13;9.50;;;4.03;;
321;SDS011;148;51.480;7.208;2025-06-25T00:17:39;8.03;;;3.40;;
321;SDS011;148;51.480;7.208;2025-06-25T00:20:05;4.27;;;3.00;;
321;SDS011;148;51.480;7.208;2025-06-25T00:22:30;5.20;;;3.10;;
321;SDS011;148;51.480;7.208;2025-06-25T00:24:56;7.30;;;3.70;;
321;SDS011;148;51.480;7.208;2025-06-25T00:27:21;3.83;;;3.30;;
321;SDS011;148;51.480;7.208;2025-06-25T00:29:47;6.83;;;4.10;;
321;SDS011;148;51.480;7.208;2025-06-25T00:32:13;5.33;;;3.80;;
321;SDS011;148;51.480;7.208;2025-06-25T00:34:38;6.97;;;3.60;;
321;SDS011;148;51.480;7.208;2025-06-25T00:37:04;6.63;;;3.80;;
321;SDS011;148;51.480;7.208;2025-06-25T00:39:29;10.90;;;3.70;;
321;SDS011;148;51.480;7.208;2025-06-25T00:41:55;4.70;;;3.37;;
321;SDS011;148;51.480;7.208;2025-06-25T00:44:21;7.87;;;3.40;;
321;SDS011;148;51.480;7.208;2025-06-25T00:46:46;6.27;;;3.50;;
321;SDS011;148;51.480;7.208;2025-06-25T00:49:12;4.27;;;3.30;;
321;SDS011;148;51.480;7.208;2025-06-25T00:51:39;7.10;;;3.57;;
321;SDS011;148;51.480;7.208;2025-06-25T12:33:24;6.43;;;3.90;;
321;SDS011;148;51.480;7.208;2025-06-25T12:35:50;12.70;;;4.13;;
321;SDS011;148;51.480;7.208;2025-06-25T12:38:15;18.23;;;5.23;;
321;SDS011;148;51.480;7.208;2025-06-25T12:40:41;31.83;;;21.57;;
321;SDS011;148;51.480;7.208;2025-06-25T13:20:00;6.83;;;3.60;;
321;SDS011;148;51.480;7.208;2025-06-25T13:22:25;16.10;;;4.67;;
321;SDS011;148;51.480;7.208;2025-06-25T13:24:51;7.77;;;4.33;;
321;SDS011;148;51.480;7.208;2025-06-25T13:27:17;10.87;;;3.60;;
321;SDS011;148;51.480;7.208;2025-06-25T13:29:42;5.53;;;4.23;;
321;SDS011;148;51.480;7.208;2025-06-25T14:28:28;7.90;;;3.73;;
321;SDS011;148;51.480;7.208;2025-06-25T14:30:54;8.70;;;4.30;;
321;SDS011;148;51.480;7.208;2025-06-25T14:33:19;5.63;;;3.80;;
321;SDS011;148;51.480;7.208;2025-06-25T14:35:45;9.33;;;4.10;;
321;SDS011;148;51.480;7.208;2025-06-25T14:38:11;7.30;;;4.00;;
321;SDS011;148;51.480;7.208;2025-06-25T14:40:36;4.67;;;3.13;;
321;SDS011;148;51.480;7.208;2025-06-25T14:43:02;9.03;;;3.80;;
321;SDS011;148;51.480;7.208;2025-06-25T14:45:27;7.83;;;3.47;;
321;SDS011;148;51.480;7.208;2025-06-25T14:47:53;9.17;;;3.60;;
321;SDS011;148;51.480;7.208;2025-06-25T14:50:18;10.10;;;4.53;;
321;SDS011;148;51.480;7.208;2025-06-25T14:52:44;7.30;;;4.17;;
321;SDS011;148;51.480;7.208;2025-06-25T14:55:10;5.33;;;4.10;;
321;SDS011;148;51.480;7.208;2025-06-25T14:57:35;7.00;;;3.30;;
321;SDS011;148;51.480;7.208;2025-06-25T15:00:01;7.60;;;3.50;;
321;SDS011;148;51.480;7.208;2025-06-25T15:02:28;6.37;;;3.53;;
321;SDS011;148;51.480;7.208;2025-06-25T15:04:53;4.23;;;3.30;;
321;SDS011;148;51.480;7.208;2025-06-25T15:07:19;6.33;;;3.93;;
321;SDS011;148;51.480;7.208;2025-06-25T15:09:45;7.80;;;3.40;;
321;SDS011;148;51.480;7.208;2025-06-25T15:12:11;6.03;;;3.50;;
321;SDS011;148;51.480;7.208;2025-06-25T15:14:36;9.30;;;3.80;;
