sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2023-01-23T14:03:57;27.60;;;13.80;;
321;SDS011;148;51.480;7.208;2023-01-23T14:06:54;21.97;;;11.53;;
321;SDS011;148;51.480;7.208;2023-01-23T14:09:21;28.60;;;12.97;;
321;SDS011;148;51.480;7.208;2023-01-23T14:11:59;25.57;;;12.43;;
321;SDS011;148;51.480;7.208;2023-01-23T14:14:31;26.33;;;13.70;;
321;SDS011;148;51.480;7.208;2023-01-23T14:17:16;25.00;;;11.00;;
321;SDS011;148;51.480;7.208;2023-01-23T14:19:50;23.93;;;11.03;;
321;SDS011;148;51.480;7.208;2023-01-23T14:22:16;22.83;;;12.13;;
321;SDS011;148;51.480;7.208;2023-01-23T14:24:43;22.67;;;12.83;;
321;SDS011;148;51.480;7.208;2023-01-23T14:27:20;22.40;;;12.40;;
321;SDS011;148;51.480;7.208;2023-01-23T14:30:01;22.57;;;11.87;;
321;SDS011;148;51.480;7.208;2023-01-23T14:32:29;25.03;;;13.17;;
321;SDS011;148;51.480;7.208;2023-01-23T14:34:57;56.60;;;46.93;;
321;SDS011;148;51.480;7.208;2023-01-23T14:37:24;24.80;;;12.33;;
321;SDS011;148;51.480;7.208;2023-01-23T14:39:52;27.33;;;13.30;;
321;SDS011;148;51.480;7.208;2023-01-23T14:42:25;32.37;;;15.13;;
321;SDS011;148;51.480;7.208;2023-01-23T14:44:54;30.00;;;14.00;;
321;SDS011;148;51.480;7.208;2023-01-23T14:47:26;27.60;;;14.20;;
321;SDS011;148;51.480;7.208;2023-01-23T14:49:55;23.50;;;13.20;;
321;SDS011;148;51.480;7.208;2023-01-23T14:52:25;24.60;;;12.00;;
321;SDS011;148;51.480;7.208;2023-01-23T14:54:53;23.93;;;13.23;;
321;SDS011;148;51.480;7.208;2023-01-23T14:57:20;24.43;;;13.30;;
321;SDS011;148;51.480;7.208;2023-01-23T14:59:47;26.43;;;13.80;;
321;SDS011;148;51.480;7.208;2023-01-23T15:05:08;25.70;;;12.70;;
321;SDS011;148;51.480;7.208;2023-01-23T15:10:18;22.27;;;13.20;;
321;SDS011;148;51.480;7.208;2023-01-23T15:12:54;24.10;;;12.13;;
