sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
322;DHT22;148;51.480;7.208;2025-01-20T16:03:14;1.70;99.90
322;DHT22;148;51.480;7.208;2025-01-20T16:05:41;2.00;99.90
322;DHT22;148;51.480;7.208;2025-01-20T16:08:07;2.60;99.90
322;DHT22;148;51.480;7.208;2025-01-20T16:10:34;3.00;99.90
322;DHT22;148;51.480;7.208;2025-01-20T16:13:00;3.30;99.90
322;DHT22;148;51.480;7.208;2025-01-20T16:15:26;3.60;99.90
322;DHT22;148;51.480;7.208;2025-01-20T16:20:20;3.70;8.20
322;DHT22;148;51.480;7.208;2025-01-20T16:22:46;3.80;16.10
322;DHT22;148;51.480;7.208;2025-01-20T16:25:13;4.00;22.60
322;DHT22;148;51.480;7.208;2025-01-20T16:27:39;4.00;29.50
322;DHT22;148;51.480;7.208;2025-01-20T16:30:10;4.00;31.60
322;DHT22;148;51.480;7.208;2025-01-20T16:32:37;4.20;35.10
322;DHT22;148;51.480;7.208;2025-01-20T16:35:04;4.20;38.00
322;DHT22;148;51.480;7.208;2025-01-20T16:37:30;4.10;39.40
322;DHT22;148;51.480;7.208;2025-01-20T16:39:58;4.10;39.80
322;DHT22;148;51.480;7.208;2025-01-20T16:42:25;4.30;39.30
322;DHT22;148;51.480;7.208;2025-01-20T16:44:53;4.30;41.10
322;DHT22;148;51.480;7.208;2025-01-20T16:47:23;4.30;42.20
322;DHT22;148;51.480;7.208;2025-01-20T16:49:51;4.30;43.90
322;DHT22;148;51.480;7.208;2025-01-20T16:52:22;4.50;41.70
322;DHT22;148;51.480;7.208;2025-01-20T16:54:52;4.60;45.20
322;DHT22;148;51.480;7.208;2025-01-20T16:57:24;4.50;47.20
322;DHT22;148;51.480;7.208;2025-01-20T16:59:52;4.40;45.20
322;DHT22;148;51.480;7.208;2025-01-20T17:02:21;4.50;46.10
322;DHT22;148;51.480;7.208;2025-01-20T17:04:48;4.40;46.00
322;DHT22;148;51.480;7.208;2025-01-20T17:07:22;4.40;46.70
