sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2023-06-26T07:01:37;16.53;;;8.20;;
321;SDS011;148;51.480;7.208;2023-06-26T07:04:03;15.20;;;7.73;;
321;SDS011;148;51.480;7.208;2023-06-26T07:06:29;15.80;;;7.23;;
321;SDS011;148;51.480;7.208;2023-06-26T07:08:55;12.30;;;7.77;;
321;SDS011;148;51.480;7.208;2023-06-26T07:11:21;22.33;;;7.80;;
321;SDS011;148;51.480;7.208;2023-06-26T07:13:47;14.60;;;7.60;;
321;SDS011;148;51.480;7.208;2023-06-26T07:16:12;12.87;;;7.70;;
321;SDS011;148;51.480;7.208;2023-06-26T07:18:40;13.40;;;6.57;;
321;SDS011;148;51.480;7.208;2023-06-26T07:21:05;25.10;;;7.70;;
321;SDS011;148;51.480;7.208;2023-06-26T07:23:31;21.63;;;8.90;;
321;SDS011;148;51.480;7.208;2023-06-26T07:25:56;21.47;;;8.57;;
321;SDS011;148;51.480;7.208;2023-06-26T07:28:22;14.03;;;7.63;;
321;SDS011;148;51.480;7.208;2023-06-26T07:30:48;22.13;;;7.20;;
321;SDS011;148;51.480;7.208;2023-06-26T07:33:14;12.33;;;7.40;;
321;SDS011;148;51.480;7.208;2023-06-26T07:35:39;22.43;;;8.50;;
321;SDS011;148;51.480;7.208;2023-06-26T07:38:05;22.50;;;7.53;;
321;SDS011;148;51.480;7.208;2023-06-26T07:40:31;14.57;;;7.87;;
321;SDS011;148;51.480;7.208;2023-06-26T07:42:56;18.13;;;8.00;;
321;SDS011;148;51.480;7.208;2023-06-26T07:45:23;15.17;;;7.50;;
321;SDS011;148;51.480;7.208;2023-06-26T07:47:49;16.60;;;8.40;;
321;SDS011;148;51.480;7.208;2023-06-26T07:50:14;16.77;;;7.50;;
321;SDS011;148;51.480;7.208;2023-06-26T07:52:46;13.43;;;7.60;;
321;SDS011;148;51.480;7.208;2023-06-26T07:55:12;20.33;;;9.00;;
321;SDS011;148;51.480;7.208;2023-06-26T07:57:37;16.93;;;8.30;;
321;SDS011;148;51.480;7.208;2023-06-26T08:00:03;18.40;;;7.63;;
321;SDS011;148;51.480;7.208;2023-06-26T08:02:31;17.60;;;7.30;;
321;SDS011;148;51.480;7.208;2023-06-26T08:04:57;16.40;;;7.67;;
321;SDS011;148;51.480;7.208;2023-06-26T08:07:23;20.33;;;8.30;;
321;SDS011;148;51.480;7.208;2023-06-26T08:09:48;16.63;;;8.20;;
321;SDS011;148;51.480;7.208;2023-06-26T08:12:14;26.80;;;8.97;;
321;SDS011;148;51.480;7.208;2023-06-26T08:14:39;19.30;;;8.47;;
321;SDS011;148;51.480;7.208;2023-06-26T08:17:05;21.47;;;8.20;;
321;SDS011;148;51.480;7.208;2023-06-26T08:19:30;19.30;;;7.40;;
321;SDS011;148;51.480;7.208;2023-06-26T08:21:56;22.50;;;10.53;;
321;SDS011;148;51.480;7.208;2023-06-26T08:24:22;23.73;;;9.20;;
321;SDS011;148;51.480;7.208;2023-06-26T08:30:09;19.60;;;9.73;;
321;SDS011;148;51.480;7.208;2023-06-26T08:32:35;24.17;;;10.00;;
321;SDS011;148;51.480;7.208;2023-06-26T08:35:01;28.23;;;12.10;;
