sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
322;DHT22;148;51.480;7.208;2023-05-04T15:40:28;32.70;25.50
322;DHT22;148;51.480;7.208;2023-05-04T15:42:54;32.60;25.40
322;DHT22;148;51.480;7.208;2023-05-04T15:45:20;32.60;25.70
322;DHT22;148;51.480;7.208;2023-05-04T15:47:46;32.70;25.40
322;DHT22;148;51.480;7.208;2023-05-04T15:50:12;33.00;25.70
322;DHT22;148;51.480;7.208;2023-05-04T15:52:38;33.20;25.40
322;DHT22;148;51.480;7.208;2023-05-04T15:55:04;32.90;25.20
322;DHT22;148;51.480;7.208;2023-05-04T15:57:30;32.40;26.00
322;DHT22;148;51.480;7.208;2023-05-04T15:59:56;31.80;26.90
322;DHT22;148;51.480;7.208;2023-05-04T16:02:23;31.00;27.50
322;DHT22;148;51.480;7.208;2023-05-04T16:04:49;30.60;28.60
322;DHT22;148;51.480;7.208;2023-05-04T16:07:15;30.40;28.70
322;DHT22;148;51.480;7.208;2023-05-04T16:09:40;30.00;29.20
322;DHT22;148;51.480;7.208;2023-05-04T16:12:06;30.00;29.50
322;DHT22;148;51.480;7.208;2023-05-04T16:14:32;30.40;29.30
322;DHT22;148;51.480;7.208;2023-05-04T16:17:01;30.60;28.80
322;DHT22;148;51.480;7.208;2023-05-04T16:19:27;31.00;28.50
322;DHT22;148;51.480;7.208;2023-05-04T16:21:52;31.20;28.30
322;DHT22;148;51.480;7.208;2023-05-04T16:24:18;31.20;27.90
322;DHT22;148;51.480;7.208;2023-05-04T16:26:44;31.40;28.00
322;DHT22;148;51.480;7.208;2023-05-04T16:29:13;31.20;28.40
322;DHT22;148;51.480;7.208;2023-05-04T16:31:41;30.70;28.40
322;DHT22;148;51.480;7.208;2023-05-04T16:34:06;30.10;29.30
322;DHT22;148;51.480;7.208;2023-05-04T16:36:32;30.00;29.50
322;DHT22;148;51.480;7.208;2023-05-04T16:38:58;29.80;29.20
322;DHT22;148;51.480;7.208;2023-05-04T16:41:23;29.60;29.40
322;DHT22;148;51.480;7.208;2023-05-04T16:43:50;29.20;29.70
322;DHT22;148;51.480;7.208;2023-05-04T16:46:16;28.80;30.20
322;DHT22;148;51.480;7.208;2023-05-04T16:48:41;28.40;30.30
322;DHT22;148;51.480;7.208;2023-05-04T16:51:07;28.20;30.20
322;DHT22;148;51.480;7.208;2023-05-04T16:53:36;28.10;30.20
322;DHT22;148;51.480;7.208;2023-05-04T16:56:01;27.90;30.50
322;DHT22;148;51.480;7.208;2023-05-04T16:58:27;27.80;31.00
322;DHT22;148;51.480;7.208;2023-05-04T17:00:53;27.60;31.20
322;DHT22;148;51.480;7.208;2023-05-04T17:03:18;27.70;31.30
322;DHT22;148;51.480;7.208;2023-05-04T17:05:44;27.70;31.40
322;DHT22;148;51.480;7.208;2023-05-04T17:08:10;27.30;31.50
322;DHT22;148;51.480;7.208;2023-05-04T17:10:37;27.30;32.10
322;DHT22;148;51.480;7.208;2023-05-04T17:13:04;27.30;32.40
322;DHT22;148;51.480;7.208;2023-05-04T17:15:30;27.20;32.70
322;DHT22;148;51.480;7.208;2023-05-04T17:17:55;27.20;32.70
322;DHT22;148;51.480;7.208;2023-05-04T17:20:21;26.90;33.00
322;DHT22;148;51.480;7.208;2023-05-04T17:22:49;26.70;33.30
322;DHT22;148;51.480;7.208;2023-05-04T17:25:16;26.60;34.00
322;DHT22;148;51.480;7.208;2023-05-04T17:27:41;26.60;34.10
322;DHT22;148;51.480;7.208;2023-05-04T17:30:08;26.60;34.10
322;DHT22;148;51.480;7.208;2023-05-04T17:32:34;26.50;34.40
322;DHT22;148;51.480;7.208;2023-05-04T17:35:00;26.40;34.80
322;DHT22;148;51.480;7.208;2023-05-04T17:37:26;26.40;34.80
322;DHT22;148;51.480;7.208;2023-05-04T17:39:52;26.40;34.70
322;DHT22;148;51.480;7.208;2023-05-04T17:42:17;26.20;34.80
322;DHT22;148;51.480;7.208;2023-05-04T17:44:43;26.10;35.10
322;DHT22;148;51.480;7.208;2023-05-04T17:47:08;26.00;35.40
322;DHT22;148;51.480;7.208;2023-05-04T17:49:34;26.00;35.40
322;DHT22;148;51.480;7.208;2023-05-04T17:52:00;25.90;35.80
322;DHT22;148;51.480;7.208;2023-05-04T17:54:28;25.80;36.20
322;DHT22;148;51.480;7.208;2023-05-04T17:56:54;25.80;36.20
322;DHT22;148;51.480;7.208;2023-05-04T17:59:19;25.80;36.50
322;DHT22;148;51.480;7.208;2023-05-04T18:01:45;25.60;36.80
322;DHT22;148;51.480;7.208;2023-05-04T18:04:11;25.50;36.80
322;DHT22;148;51.480;7.208;2023-05-04T18:06:37;25.40;36.50
322;DHT22;148;51.480;7.208;2023-05-04T18:09:02;25.40;37.00
322;DHT22;148;51.480;7.208;2023-05-04T18:11:29;25.40;36.50
322;DHT22;148;51.480;7.208;2023-05-04T18:13:54;25.40;35.10
322;DHT22;148;51.480;7.208;2023-05-04T18:16:23;25.40;32.30
322;DHT22;148;51.480;7.208;2023-05-04T18:18:49;25.10;32.30
322;DHT22;148;51.480;7.208;2023-05-04T18:21:16;24.90;32.20
322;DHT22;148;51.480;7.208;2023-05-04T18:23:41;24.70;32.20
322;DHT22;148;51.480;7.208;2023-05-04T18:26:07;24.50;32.30
322;DHT22;148;51.480;7.208;2023-05-04T18:28:33;24.10;32.90
322;DHT22;148;51.480;7.208;2023-05-04T18:30:58;23.90;33.20
322;DHT22;148;51.480;7.208;2023-05-04T18:33:27;23.80;33.70
322;DHT22;148;51.480;7.208;2023-05-04T18:35:53;24.10;33.50
322;DHT22;148;51.480;7.208;2023-05-04T18:38:18;24.00;33.50
322;DHT22;148;51.480;7.208;2023-05-04T18:40:44;24.10;33.70
322;DHT22;148;51.480;7.208;2023-05-04T18:43:09;24.20;33.40
322;DHT22;148;51.480;7.208;2023-05-04T18:45:35;24.20;33.60
322;DHT22;148;51.480;7.208;2023-05-04T18:48:01;24.10;33.60
322;DHT22;148;51.480;7.208;2023-05-04T18:50:27;24.10;33.90
322;DHT22;148;51.480;7.208;2023-05-04T18:52:53;24.10;33.90
322;DHT22;148;51.480;7.208;2023-05-04T18:55:19;24.20;34.10
322;DHT22;148;51.480;7.208;2023-05-04T18:57:45;24.10;34.40
322;DHT22;148;51.480;7.208;2023-05-04T19:00:11;24.10;34.40
322;DHT22;148;51.480;7.208;2023-05-04T19:02:38;24.10;34.40
