sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2023-08-27T11:48:45;4.53;;;2.93;;
321;SDS011;148;51.480;7.208;2023-08-27T11:53:42;5.05;;;2.80;;
321;SDS011;148;51.480;7.208;2023-08-27T12:08:17;9.65;;;2.75;;
321;SDS011;148;51.480;7.208;2023-08-27T12:25:46;3.90;;;2.50;;
321;SDS011;148;51.480;7.208;2023-08-27T12:28:18;5.10;;;2.53;;
321;SDS011;148;51.480;7.208;2023-08-27T12:30:46;5.63;;;2.53;;
321;SDS011;148;51.480;7.208;2023-08-27T12:45:26;7.03;;;2.47;;
321;SDS011;148;51.480;7.208;2023-08-27T13:00:00;2.80;;;2.23;;
321;SDS011;148;51.480;7.208;2023-08-27T13:02:25;6.05;;;2.35;;
321;SDS011;148;51.480;7.208;2023-08-27T13:04:51;3.10;;;2.30;;
321;SDS011;148;51.480;7.208;2023-08-27T13:07:17;5.90;;;2.40;;
321;SDS011;148;51.480;7.208;2023-08-27T21:23:56;6.50;;;4.50;;
321;SDS011;148;51.480;7.208;2023-08-27T21:26:21;5.50;;;4.37;;
321;SDS011;148;51.480;7.208;2023-08-27T21:28:47;4.80;;;3.93;;
321;SDS011;148;51.480;7.208;2023-08-27T21:31:12;6.20;;;4.40;;
321;SDS011;148;51.480;7.208;2023-08-27T21:33:38;8.80;;;3.80;;
321;SDS011;148;51.480;7.208;2023-08-27T21:36:04;5.90;;;3.90;;
321;SDS011;148;51.480;7.208;2023-08-27T21:38:30;7.20;;;3.70;;
321;SDS011;148;51.480;7.208;2023-08-27T21:40:55;7.43;;;4.07;;
321;SDS011;148;51.480;7.208;2023-08-27T21:43:21;5.80;;;4.27;;
321;SDS011;148;51.480;7.208;2023-08-27T21:45:46;10.00;;;4.03;;
321;SDS011;148;51.480;7.208;2023-08-27T21:50:38;5.10;;;4.30;;
321;SDS011;148;51.480;7.208;2023-08-27T22:17:28;5.40;;;4.30;;
321;SDS011;148;51.480;7.208;2023-08-27T22:22:19;9.33;;;4.80;;
321;SDS011;148;51.480;7.208;2023-08-27T22:24:45;4.00;;;3.70;;
