sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2025-05-06T16:16:11;8.00;;;3.40;;
321;SDS011;148;51.480;7.208;2025-05-06T16:23:28;5.50;;;3.00;;
321;SDS011;148;51.480;7.208;2025-05-06T16:25:53;4.60;;;3.35;;
321;SDS011;148;51.480;7.208;2025-05-06T16:28:22;5.70;;;3.30;;
321;SDS011;148;51.480;7.208;2025-05-06T16:33:16;4.33;;;2.80;;
321;SDS011;148;51.480;7.208;2025-05-06T16:35:42;4.83;;;3.33;;
321;SDS011;148;51.480;7.208;2025-05-06T16:38:08;10.20;;;4.00;;
321;SDS011;148;51.480;7.208;2025-05-06T16:40:34;9.80;;;3.37;;
321;SDS011;148;51.480;7.208;2025-05-06T16:43:00;8.80;;;2.90;;
321;SDS011;148;51.480;7.208;2025-05-06T16:45:30;8.10;;;3.30;;
321;SDS011;148;51.480;7.208;2025-05-06T16:47:56;6.10;;;3.33;;
321;SDS011;148;51.480;7.208;2025-05-06T16:50:22;9.70;;;3.50;;
321;SDS011;148;51.480;7.208;2025-05-06T16:57:41;9.40;;;3.15;;
321;SDS011;148;51.480;7.208;2025-05-06T17:02:36;10.60;;;3.80;;
321;SDS011;148;51.480;7.208;2025-05-06T17:05:07;5.53;;;3.50;;
321;SDS011;148;51.480;7.208;2025-05-06T17:07:36;6.70;;;3.30;;
321;SDS011;148;51.480;7.208;2025-05-06T17:12:30;8.90;;;3.70;;
321;SDS011;148;51.480;7.208;2025-05-06T17:22:15;6.40;;;3.30;;
321;SDS011;148;51.480;7.208;2025-05-06T17:24:41;11.57;;;3.40;;
321;SDS011;148;51.480;7.208;2025-05-06T17:32:03;5.90;;;3.20;;
321;SDS011;148;51.480;7.208;2025-05-06T19:14:51;4.90;;;2.80;;
321;SDS011;148;51.480;7.208;2025-05-06T19:59:01;15.00;;;3.90;;
