sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2023-11-10T11:31:12;6.30;;;2.60;;
321;SDS011;148;51.480;7.208;2023-11-10T11:33:44;13.10;;;2.63;;
321;SDS011;148;51.480;7.208;2023-11-10T11:36:13;12.13;;;3.03;;
321;SDS011;148;51.480;7.208;2023-11-10T11:38:40;4.60;;;2.10;;
321;SDS011;148;51.480;7.208;2023-11-10T11:41:07;10.80;;;2.47;;
321;SDS011;148;51.480;7.208;2023-11-10T11:43:32;7.00;;;2.40;;
321;SDS011;148;51.480;7.208;2023-11-10T11:45:58;5.83;;;2.40;;
321;SDS011;148;51.480;7.208;2023-11-10T11:48:24;4.33;;;2.13;;
321;SDS011;148;51.480;7.208;2023-11-10T11:50:50;5.43;;;2.10;;
321;SDS011;148;51.480;7.208;2023-11-10T11:53:17;4.60;;;2.50;;
321;SDS011;148;51.480;7.208;2023-11-10T11:55:48;13.80;;;2.73;;
321;SDS011;148;51.480;7.208;2023-11-10T11:58:17;10.83;;;2.43;;
321;SDS011;148;51.480;7.208;2023-11-10T12:00:45;4.73;;;2.33;;
321;SDS011;148;51.480;7.208;2023-11-10T12:03:12;7.43;;;2.40;;
321;SDS011;148;51.480;7.208;2023-11-10T12:05:39;6.20;;;2.17;;
321;SDS011;148;51.480;7.208;2023-11-10T12:08:06;4.37;;;2.40;;
321;SDS011;148;51.480;7.208;2023-11-10T12:10:31;7.33;;;2.60;;
321;SDS011;148;51.480;7.208;2023-11-10T12:12:58;7.27;;;3.23;;
321;SDS011;148;51.480;7.208;2023-11-10T12:15:25;10.67;;;3.97;;
321;SDS011;148;51.480;7.208;2023-11-10T12:17:53;9.60;;;2.23;;
321;SDS011;148;51.480;7.208;2023-11-10T12:20:19;7.37;;;3.10;;
321;SDS011;148;51.480;7.208;2023-11-10T12:22:51;10.30;;;2.53;;
321;SDS011;148;51.480;7.208;2023-11-10T12:25:18;11.53;;;2.80;;
321;SDS011;148;51.480;7.208;2023-11-10T12:27:45;8.13;;;2.50;;
321;SDS011;148;51.480;7.208;2023-11-10T12:30:11;6.47;;;2.67;;
321;SDS011;148;51.480;7.208;2023-11-10T12:32:40;9.73;;;2.87;;
321;SDS011;148;51.480;7.208;2023-11-10T12:35:09;4.80;;;2.40;;
321;SDS011;148;51.480;7.208;2023-11-10T12:37:44;8.83;;;2.00;;
321;SDS011;148;51.480;7.208;2023-11-10T12:40:11;10.83;;;2.37;;
321;SDS011;148;51.480;7.208;2023-11-10T12:42:38;9.40;;;2.20;;
321;SDS011;148;51.480;7.208;2023-11-10T12:45:08;5.40;;;2.17;;
321;SDS011;148;51.480;7.208;2023-11-10T12:47:34;7.10;;;2.40;;
321;SDS011;148;51.480;7.208;2023-11-10T12:50:14;3.23;;;2.03;;
321;SDS011;148;51.480;7.208;2023-11-10T12:52:51;6.50;;;2.40;;
321;SDS011;148;51.480;7.208;2023-11-10T12:55:17;5.70;;;2.40;;
321;SDS011;148;51.480;7.208;2023-11-10T12:57:43;8.47;;;2.90;;
321;SDS011;148;51.480;7.208;2023-11-10T13:00:11;9.53;;;2.17;;
