sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2023-02-04T00:01:48;35.37;;;7.03;;
321;SDS011;148;51.480;7.208;2023-02-04T00:04:14;26.60;;;5.20;;
321;SDS011;148;51.480;7.208;2023-02-04T00:06:40;35.10;;;7.33;;
321;SDS011;148;51.480;7.208;2023-02-04T00:09:11;24.60;;;5.80;;
321;SDS011;148;51.480;7.208;2023-02-04T00:11:36;28.80;;;7.23;;
321;SDS011;148;51.480;7.208;2023-02-04T00:14:02;38.43;;;7.97;;
321;SDS011;148;51.480;7.208;2023-02-04T00:16:27;28.93;;;5.93;;
321;SDS011;148;51.480;7.208;2023-02-04T00:18:53;27.93;;;6.90;;
321;SDS011;148;51.480;7.208;2023-02-04T00:21:19;40.87;;;6.50;;
321;SDS011;148;51.480;7.208;2023-02-04T00:23:44;38.63;;;7.50;;
321;SDS011;148;51.480;7.208;2023-02-04T00:26:12;31.93;;;6.60;;
321;SDS011;148;51.480;7.208;2023-02-04T00:28:37;32.90;;;6.07;;
321;SDS011;148;51.480;7.208;2023-02-04T00:31:04;36.13;;;6.67;;
321;SDS011;148;51.480;7.208;2023-02-04T00:33:30;33.27;;;6.40;;
321;SDS011;148;51.480;7.208;2023-02-04T00:35:55;34.87;;;6.80;;
321;SDS011;148;51.480;7.208;2023-02-04T00:38:21;31.10;;;5.90;;
321;SDS011;148;51.480;7.208;2023-02-04T00:40:47;28.37;;;6.13;;
321;SDS011;148;51.480;7.208;2023-02-04T00:43:12;25.57;;;6.20;;
321;SDS011;148;51.480;7.208;2023-02-04T00:45:38;37.43;;;6.67;;
321;SDS011;148;51.480;7.208;2023-02-04T00:48:03;24.90;;;5.63;;
321;SDS011;148;51.480;7.208;2023-02-04T00:50:29;33.63;;;7.47;;
321;SDS011;148;51.480;7.208;2023-02-04T00:52:55;33.37;;;6.93;;
321;SDS011;148;51.480;7.208;2023-02-04T00:55:21;24.70;;;6.57;;
321;SDS011;148;51.480;7.208;2023-02-04T00:57:46;33.53;;;6.77;;
321;SDS011;148;51.480;7.208;2023-02-04T01:00:12;36.27;;;7.27;;
321;SDS011;148;51.480;7.208;2023-02-04T01:02:39;31.70;;;7.00;;
321;SDS011;148;51.480;7.208;2023-02-04T01:05:05;28.93;;;6.40;;
321;SDS011;148;51.480;7.208;2023-02-04T01:07:32;28.27;;;6.60;;
321;SDS011;148;51.480;7.208;2023-02-04T01:09:57;33.97;;;5.90;;
321;SDS011;148;51.480;7.208;2023-02-04T01:12:23;32.67;;;6.90;;
321;SDS011;148;51.480;7.208;2023-02-04T01:14:51;33.57;;;7.70;;
321;SDS011;148;51.480;7.208;2023-02-04T01:17:17;28.13;;;6.53;;
321;SDS011;148;51.480;7.208;2023-02-04T01:19:43;20.97;;;5.40;;
321;SDS011;148;51.480;7.208;2023-02-04T01:22:09;30.73;;;5.93;;
321;SDS011;148;51.480;7.208;2023-02-04T01:24:35;35.03;;;7.40;;
321;SDS011;148;51.480;7.208;2023-02-04T01:27:01;30.47;;;7.70;;
321;SDS011;148;51.480;7.208;2023-02-04T01:29:27;32.93;;;6.90;;
321;SDS011;148;51.480;7.208;2023-02-04T01:31:53;28.97;;;7.27;;
321;SDS011;148;51.480;7.208;2023-02-04T01:34:28;33.50;;;7.77;;
321;SDS011;148;51.480;7.208;2023-02-04T01:36:55;29.03;;;6.47;;
321;SDS011;148;51.480;7.208;2023-02-04T01:39:21;20.33;;;5.97;;
321;SDS011;148;51.480;7.208;2023-02-04T01:41:46;49.27;;;6.00;;
321;SDS011;148;51.480;7.208;2023-02-04T01:44:12;24.67;;;6.73;;
321;SDS011;148;51.480;7.208;2023-02-04T01:46:38;33.70;;;7.37;;
321;SDS011;148;51.480;7.208;2023-02-04T01:49:03;30.70;;;5.93;;
321;SDS011;148;51.480;7.208;2023-02-04T01:51:31;34.57;;;6.40;;
321;SDS011;148;51.480;7.208;2023-02-04T01:53:57;31.53;;;6.10;;
321;SDS011;148;51.480;7.208;2023-02-04T01:56:25;40.87;;;7.07;;
321;SDS011;148;51.480;7.208;2023-02-04T01:58:52;30.20;;;7.87;;
321;SDS011;148;51.480;7.208;2023-02-04T02:04:28;34.33;;;6.90;;
321;SDS011;148;51.480;7.208;2023-02-04T02:06:56;39.80;;;6.53;;
321;SDS011;148;51.480;7.208;2023-02-04T02:09:23;32.07;;;6.40;;
321;SDS011;148;51.480;7.208;2023-02-04T18:04:36;52.43;;;16.20;;
321;SDS011;148;51.480;7.208;2023-02-04T18:07:07;47.13;;;14.90;;
321;SDS011;148;51.480;7.208;2023-02-04T18:09:33;42.23;;;14.50;;
