sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2025-06-09T21:42:25;33.40;;;14.00;;
321;SDS011;148;51.480;7.208;2025-06-09T22:06:53;32.90;;;15.20;;
321;SDS011;148;51.480;7.208;2025-06-09T22:45:43;32.30;;;15.40;;
321;SDS011;148;51.480;7.208;2025-06-09T22:48:08;29.90;;;14.60;;
321;SDS011;148;51.480;7.208;2025-06-09T22:50:34;36.45;;;14.75;;
321;SDS011;148;51.480;7.208;2025-06-09T22:52:59;26.10;;;12.90;;
321;SDS011;148;51.480;7.208;2025-06-09T23:05:07;29.90;;;14.00;;
321;SDS011;148;51.480;7.208;2025-06-09T23:07:33;35.70;;;14.80;;
321;SDS011;148;51.480;7.208;2025-06-09T23:41:30;36.70;;;15.40;;
321;SDS011;148;51.480;7.208;2025-06-09T23:43:56;28.00;;;13.30;;
321;SDS011;148;51.480;7.208;2025-06-09T23:53:47;34.60;;;15.50;;
321;SDS011;148;51.480;7.208;2025-06-09T23:58:38;31.10;;;14.87;;
