sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
321;SDS011;148;51.480;7.208;2023-05-14T00:01:34;26.60;;;17.97;;
321;SDS011;148;51.480;7.208;2023-05-14T00:04:00;25.33;;;15.57;;
321;SDS011;148;51.480;7.208;2023-05-14T00:06:26;28.93;;;16.10;;
321;SDS011;148;51.480;7.208;2023-05-14T00:08:52;30.87;;;16.57;;
321;SDS011;148;51.480;7.208;2023-05-14T00:11:18;26.87;;;15.63;;
321;SDS011;148;51.480;7.208;2023-05-14T00:13:43;23.20;;;15.77;;
321;SDS011;148;51.480;7.208;2023-05-14T15:15:46;9.67;;;5.10;;
321;SDS011;148;51.480;7.208;2023-05-14T15:18:14;5.30;;;3.60;;
321;SDS011;148;51.480;7.208;2023-05-14T15:20:39;8.40;;;4.57;;
321;SDS011;148;51.480;7.208;2023-05-14T15:23:05;5.03;;;4.20;;
321;SDS011;148;51.480;7.208;2023-05-14T15:25:31;6.67;;;4.17;;
321;SDS011;148;51.480;7.208;2023-05-14T15:27:56;4.30;;;4.00;;
321;SDS011;148;51.480;7.208;2023-05-14T15:30:22;6.23;;;4.30;;
321;SDS011;148;51.480;7.208;2023-05-14T15:32:47;3.73;;;3.57;;
321;SDS011;148;51.480;7.208;2023-05-14T15:35:13;5.20;;;4.23;;
321;SDS011;148;51.480;7.208;2023-05-14T15:37:40;6.00;;;4.10;;
321;SDS011;148;51.480;7.208;2023-05-14T15:40:07;3.20;;;3.00;;
321;SDS011;148;51.480;7.208;2023-05-14T15:42:37;3.67;;;3.40;;
321;SDS011;148;51.480;7.208;2023-05-14T15:45:05;4.10;;;3.90;;
321;SDS011;148;51.480;7.208;2023-05-14T15:47:32;3.70;;;3.53;;
321;SDS011;148;51.480;7.208;2023-05-14T15:49:58;5.97;;;3.93;;
321;SDS011;148;51.480;7.208;2023-05-14T15:52:24;8.30;;;3.97;;
321;SDS011;148;51.480;7.208;2023-05-14T15:54:49;5.60;;;3.90;;
