sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
322;DHT22;148;51.480;7.208;2025-02-16T00:01:10;5.90;58.40
322;DHT22;148;51.480;7.208;2025-02-16T00:03:35;6.00;58.00
322;DHT22;148;51.480;7.208;2025-02-16T00:06:02;6.00;58.00
322;DHT22;148;51.480;7.208;2025-02-16T00:08:29;5.80;58.00
322;DHT22;148;51.480;7.208;2025-02-16T00:10:56;5.90;58.50
322;DHT22;148;51.480;7.208;2025-02-16T00:13:22;5.80;58.40
322;DHT22;148;51.480;7.208;2025-02-16T00:20:46;5.80;58.00
322;DHT22;148;51.480;7.208;2025-02-16T00:23:14;5.80;58.10
322;DHT22;148;51.480;7.208;2025-02-16T00:25:40;5.70;58.50
322;DHT22;148;51.480;7.208;2025-02-16T00:28:06;5.70;58.30
322;DHT22;148;51.480;7.208;2025-02-16T00:30:32;5.80;58.70
322;DHT22;148;51.480;7.208;2025-02-16T00:32:58;5.90;58.70
322;DHT22;148;51.480;7.208;2025-02-16T12:30:42;4.10;67.50
322;DHT22;148;51.480;7.208;2025-02-16T12:33:08;4.30;68.30
322;DHT22;148;51.480;7.208;2025-02-16T12:35:34;4.80;67.60
322;DHT22;148;51.480;7.208;2025-02-16T12:37:59;5.20;66.00
322;DHT22;148;51.480;7.208;2025-02-16T12:40:25;5.50;64.60
322;DHT22;148;51.480;7.208;2025-02-16T12:42:51;5.70;63.40
322;DHT22;148;51.480;7.208;2025-02-16T12:45:17;6.00;62.20
322;DHT22;148;51.480;7.208;2025-02-16T12:47:44;6.10;61.40
322;DHT22;148;51.480;7.208;2025-02-16T12:50:10;6.30;61.00
322;DHT22;148;51.480;7.208;2025-02-16T12:52:35;6.50;60.60
322;DHT22;148;51.480;7.208;2025-02-16T12:55:01;6.60;60.20
322;DHT22;148;51.480;7.208;2025-02-16T12:57:27;6.50;59.90
322;DHT22;148;51.480;7.208;2025-02-16T12:59:52;6.70;59.70
322;DHT22;148;51.480;7.208;2025-02-16T13:02:18;6.70;58.60
322;DHT22;148;51.480;7.208;2025-02-16T13:04:43;6.70;58.80
322;DHT22;148;51.480;7.208;2025-02-16T13:07:09;6.70;58.80
