sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
322;DHT22;148;51.480;7.208;2023-02-22T18:35:44;12.40;27.10
322;DHT22;148;51.480;7.208;2023-02-22T18:38:12;12.50;24.50
322;DHT22;148;51.480;7.208;2023-02-22T18:41:01;12.90;24.50
322;DHT22;148;51.480;7.208;2023-02-22T18:43:28;13.10;28.00
322;DHT22;148;51.480;7.208;2023-02-22T18:48:35;13.60;36.80
322;DHT22;148;51.480;7.208;2023-02-22T18:51:02;13.70;40.10
322;DHT22;148;51.480;7.208;2023-02-22T18:53:30;13.80;41.40
322;DHT22;148;51.480;7.208;2023-02-22T18:55:56;13.90;44.30
322;DHT22;148;51.480;7.208;2023-02-22T18:58:26;13.90;45.20
322;DHT22;148;51.480;7.208;2023-02-22T19:00:52;13.90;46.10
322;DHT22;148;51.480;7.208;2023-02-22T19:03:17;14.00;47.10
322;DHT22;148;51.480;7.208;2023-02-22T19:05:43;14.00;47.50
322;DHT22;148;51.480;7.208;2023-02-22T19:08:09;14.00;48.30
322;DHT22;148;51.480;7.208;2023-02-22T19:10:36;14.00;48.90
322;DHT22;148;51.480;7.208;2023-02-22T19:13:03;14.10;49.20
322;DHT22;148;51.480;7.208;2023-02-22T19:15:29;14.10;50.00
322;DHT22;148;51.480;7.208;2023-02-22T19:17:55;14.00;50.60
322;DHT22;148;51.480;7.208;2023-02-22T19:20:20;14.00;50.40
322;DHT22;148;51.480;7.208;2023-02-22T19:22:46;14.00;50.30
